x1,x2,y
0.37988719121944947,-0.299707903,1
-0.004136108,0.2467973918107871,1
1.1697177722550418,0.15268822257804204,0
-0.400867473,0.9132055246585963,0
0.20836512955490635,0.34096920100377404,1
0.37376337313139896,1.0179850008888784,0
-0.051984683,0.9998950659577298,0
-0.981172998,0.25971862399994355,0
0.5641866847945582,-0.621891644,1
1.6538929859800562,-0.176379289,1
1.8657138486147822,-0.050993865,1
0.7518380410867042,0.7745824614975975,0
1.6967773869875236,-0.076582496,1
1.0448281264213373,0.2712086459273302,0
-0.552807576,0.7820889481173604,0
0.8657390790654962,-0.61144429,1
0.9894070848436614,0.082640666,0
0.09845516,0.3414329068766232,1
-0.828934929,0.3882459659257638,0
0.7964135743087083,0.47366823739644787,0
0.7010683289242254,0.6732163459460545,0
-0.006373847,1.0265206582310593,0
2.019698293531295,0.5342269552299389,1
0.6521285076684019,-0.67377298,1
0.9407549449614844,0.3849158720998851,0
1.5309043043757553,-0.410601721,1
1.2970002366092621,-0.421958762,1
1.7172665433659962,0.10025415111904915,1
-0.21175553,0.9139718746976613,0
0.24659733482275892,0.9048861394126407,0
0.797470355,-0.011788931,0
1.1920163209989074,-0.546566535,1
-0.408768941,0.9121581743337404,0
0.3130977166117983,-0.162297982,1
-0.127243557,1.020347521492213,0
1.0549949815787272,0.31223028566156985,0
0.3970003205491398,-0.401343672,1
0.42717878992232206,0.6745306960957866,0
0.8003799466178492,0.816061399,0
0.9521784659746745,0.31296589922096013,0
-0.097441714,0.35977825910441863,1
0.6039295601343009,0.9993202691710249,0
2.258750521842045,0.3455511870973045,1
1.1124052231994366,-0.535406723,1
-0.955269533,0.5133641236055174,0
0.5443721166889633,-0.3729423,1
0.3701505023700453,0.942047999,0
0.25443074342306893,-0.261496572,1
0.8683580468601093,-0.656276688,1
-1.038740718,0.5201190333625278,0
0.7685025421916967,-0.309574827,1
1.547319487607441,-0.429572793,1
0.5503940095144341,0.8050153731068354,0
-0.689974883,0.7775757740136636,0
-0.944796697,0.40412282010040657,0
1.9721876172600015,0.3034646737591495,1
0.6952574538447298,-0.579520565,1
-0.975788204,-0.088872026,0
-0.617149945,0.8446024948769819,0
1.2198474999855269,-0.303161015,1
-0.699419745,0.9198876034195158,0
0.9650114320473482,-0.481037264,1
-0.508216079,0.8663417889871929,0
0.795574936,-0.502207805,1
0.011548012925674585,0.23868842100768206,1
0.7468433115558083,0.5673697483088985,0
0.1450612469806369,0.095160671,1
-0.763959849,0.6438435043667008,0
1.107819730371424,-0.255918467,0
-0.281524089,0.8534722265420494,0
1.8910693471367195,0.024924968,1
-0.324652258,0.8812733271960163,0
1.9301975833843776,0.5665732069514462,1
1.4594197042896537,-0.216166241,1
1.186230942834384,-0.523228573,1
0.31683076,0.9888240683228428,0
0.531630325,0.6807556245879308,0
0.45721345805822394,0.8675796675097622,0
-0.184107605,1.0372823934588846,0
1.9999738081382608,0.5105438885113688,1
-0.94042969,-0.01509664,0
0.6430372320212594,-0.355905827,1
0.9436891155755965,0.429772788,0
1.3573873226860427,-0.510830537,1
-1.012883131,0.13439094023378306,0
-1.187189055,0.060180746188356796,0
-0.187709085,1.0757740775141307,0
0.138037862,-0.138255328,1
-0.533818312,0.9034512352479697,0
0.5418620302174179,-0.712647107,1
-0.874510914,0.4143801339369887,0
1.7589374947830148,-0.233070223,1
2.034955740927754,0.5168406010757478,1
0.38760452048995364,-0.346495352,1
0.8989929946185837,0.1083110099525736,0
-0.01842221,1.0323553108631633,0
0.46761317747759096,-0.375189029,1
-0.339562463,0.9210005938801322,0
0.076552656,-0.075373235,1
-0.819221983,0.51875069,0
-1.156285034,0.058299552,0
1.676911649936059,-0.197877879,1
1.8510721533703864,0.037435987,1
-0.96674376,0.1800186444874278,0
1.7614624574349462,-0.42496277,1
-0.273273116,0.9018917098354977,0
-0.179901518,0.9572979014888722,0
1.9061196448555426,0.046390651083852485,1
0.9915585835627205,0.3969502453137293,0
-0.812144477,0.5910530579400767,0
-0.616606738,0.8248115537326975,0
0.7864605527185936,0.6357543143464239,0
0.31528293606455543,0.9730225219063932,0
-0.012625402,0.1352734365116356,1
1.218652904331969,-0.354628575,1
0.1899279706786051,1.1167660824477574,0
1.103218719,-0.078538312,0
-0.940609822,0.5435597359167224,0
1.9094247245822125,-0.098420263,1
0.2144389375694297,-0.033002796,1
0.6615545055272515,0.5422035030221202,0
-0.567945149,0.8522580405110638,0
-0.913885509,0.39578196873360005,0
-0.101465584,0.8636626516371056,0
0.8993759737822239,0.2562491791547718,0
1.6322212155853535,-0.314533949,1
1.2027245336359824,-0.47773326,1
0.6510205497357011,0.6532658659165065,0
-0.945976667,0.4389092025490945,0
0.2375284018900881,0.9366869962249619,0
1.5944759409587501,-0.449206777,1
-1.098136592,0.3371699807694015,0
0.8526877256116456,0.5959717395290163,0
0.13855362930197157,-0.039289118,1
0.17962879443525295,0.26892927719826193,1
-0.058917997,0.5913589661732257,1
1.4752015185514162,-0.329921861,1
0.4775474419946597,-0.673021696,1
1.0055669461803396,0.44697637591696304,0
0.77731479,0.8627410963948822,0
-0.861274816,0.5423275910994582,0
0.10991643294663814,-0.350545254,1
1.8502960041279877,0.1806266432605193,1
1.7961118252676098,-0.136129078,1
-0.979314289,0.1503500541818237,0
1.7402071135948074,-0.087212968,1
0.078844801,0.070436505,1
-0.470418974,1.0827334129954473,0
0.5457677383334247,-0.340068526,1
1.5067549459764102,-0.403735208,1
-0.824355758,0.7250284104067556,0
1.6842309577599575,-0.186070636,1
0.1854651495810778,0.988482933,0
0.7839488786142205,0.4566064249203728,0
0.15177620310158102,0.13372437016042482,1
1.929475218312594,0.19864742497525048,1
0.14371605954257013,-0.023256143,1
1.817670781813789,0.2019955030322027,1
0.587261749,0.8570422628734503,0
0.4648677626830619,-0.22870754,1
-0.331348694,0.8781833875496888,0
0.043986263,0.8903142283464115,0
-0.010795779,0.7409374145252505,0
1.4170641936771364,-0.561151298,1
1.883898143,-0.046203138,1
0.6014242417682908,-0.573782172,1
1.157548029495716,0.17532498506453012,0
0.3407735719253958,-0.257140039,1
1.5311528553943237,-0.275920552,1
0.18471027767930018,-0.24390254,1
-0.703622114,0.4585067321614505,0
0.5926963626920181,1.0061771656573246,0
0.10418173784198047,0.13473764995884663,1
